Node 1			Node 2
118588			58124
118588			59920
118588			16340
118588			216202
207476			207475
207476			207477
207476			137549
207477			137549
207477			151553
207470			207469
207470			207471
207471			207469
207472			207474
207472			54250
207472			207473
207473			207474
207473			54250
207473			139099
118581			118582
118581			65752
160411			160412
160411			119541
160411			185735
160411			119751
160411			160413
160412			203874
160412			78965
160412			203873
160412			160413
160412			158569
118582			205681
118582			205680
118582			205683
118582			205682
118582			65752
207478			138693
207478			24932
207478			207479
207479			199867
207479			138693
207479			24932
160416			9161
160416			59531
145421			19465
145421			16378
112806			112807
112806			112805
114787			114786
114787			52792
114786			52792
114786			219579
114786			219580
114786			151469
114786			37156
114785			114784
114785			114783
114784			114783
114783			175313
114781			114780
114789			114790
114789			114788
114788			112170
114788			188945
114788			114790
114788			227049
114788			227048
148153			27929
148153			148152
28994			43831
28994			58819
28994			189416
217477			217476
217477			173880
217477			179419
217476			217475
217476			173880
217476			179419
217471			111521
217471			213572
217471			16298
217471			217472
28990			50926
28990			125465
28993			211761
28993			211760
28993			136387
28993			136386
28993			136385
28993			224128
28993			81211
148154			69331
148154			24176
148154			148155
148159			120759
148159			148158
148159			148157
148159			210095
148158			148157
148158			148156
217478			174788
217478			66338
220769			220767
220769			106210
220769			220768
220769			220770
220768			1121
220768			220767
220768			106210
220762			220761
220762			145121
220761			220760
220761			145121
220761			220759
220760			60527
220760			229148
220760			220759
220760			208848
220760			145121
220760			128897
220760			220758
220767			1121
220766			159204
220766			220765
220765			7643
220765			159204
220764			212844
220764			49631
220764			57738
55616			215385
55616			66367
147238			114395
147238			147239
147238			147237
71787			48109
220090			98620
220090			220091
220090			87279
157580			65755
157580			157579
48894			32941
48894			23771
48894			136393
48894			163071
48895			40831
48895			151853
25062			197874
25062			182495
25062			182496
25062			197872
25062			197873
25063			61324
25060			37709
25060			115081
25060			9283
25060			45295
25060			115080
25061			194634
25061			194633
25066			114479
25066			114480
25066			62772
25066			186909
25066			188844
25066			88255
25067			14000
25065			131046
25065			109388
25065			78249
25065			141408
25065			25766
25065			22068
25068			24025
25068			156760
25068			70986
25068			156759
25068			173590
25068			110481
25068			67056
176474			176475
176474			115746
176474			176473
176474			176472
142605			59888
142605			173674
142605			173675
142605			28678
142605			142604
142605			142606
227084			227086
227084			227085
227084			54442
227084			61280
55610			40353
142604			24538
142604			157173
142604			28678
142604			100598
142604			142606
176550			176549
176550			114265
82227			32752
82227			82228
82226			82225
82226			82224
82225			82224
82225			121156
82224			60282
82224			102549
82223			82222
82223			16570
82222			16570
6971			160957
6971			91969
6971			160958
189119			189118
189119			189121
189119			189120
189119			127286
112460			112459
112460			83155
227080			53170
227080			227081
226542			226541
226542			226540
226542			226543
226542			221815
82229			82230
82229			82231
82229			119971
82229			119970
82228			32752
206705			206704
206705			26821
206704			26821
206707			50896
206707			206706
206707			206709
206707			206708
206706			50896
206706			206708
206701			202507
206701			206702
206700			6495
206703			149595
206702			202507
206702			149595
109434			109433
109434			109432
109434			21670
109434			119186
109434			203598
142602			7381
142602			142603
206709			206708
206709			206710
206708			214759
206708			214760
206708			206710
206708			96359
206708			92969
58568			149273
58568			175503
58568			58567
58568			226389
58568			148961
58568			156319
58568			84042
169653			113659
169653			127816
9476			7252
9476			111961
9476			111962
9476			139950
9476			139951
9476			179653
176476			176477
198831			198832
198831			173148
198830			92114
198830			19701
198830			95024
198833			198832
198833			198834
198833			173148
198833			57187
198832			57187
198832			173148
210175			210173
210175			81900
210175			219446
210175			210174
210175			219445
198834			57187
117252			14950
210176			142358
198839			198840
198839			198841
198839			10656
198839			221124
198839			198838
198839			157454
198838			40423
198838			198840
198838			157454
198838			168953
158519			219288
158519			84588
158519			215750
117258			117257
117258			117259
117259			117257
117259			125817
117259			125816
105999			105998
193773			31719
193773			64271
193773			19786
193773			193774
69725			69726
97335			97336
97335			48164
149203			71889
149203			214919
149203			186052
149203			137596
149203			51463
149203			134769
193777			193778
193777			94012
193777			28684
193777			168299
105007			54866
193775			81285
193775			42712
193775			16128
193775			31420
105005			10778
105005			105006
212635			212634
212635			21807
193779			19096
193779			116427
193779			89026
193779			193780
105009			80870
105009			105010
105009			192000
105009			108009
105009			117067
224244			161719
224244			21099
224244			165951
69727			138688
69727			87228
69727			14551
97338			35918
97338			39598
227238			25684
227238			227237
227239			227240
227239			24314
227239			143785
116785			105334
116785			75267
116785			42047
116785			76933
111531			95049
111531			39988
111531			118382
111531			111530
116787			15958
116787			72356
116787			378
116786			20967
227230			104202
227230			16258
227230			52774
227230			220298
227231			68059
227231			16258
166554			166553
166554			37253
166554			55007
227236			110345
227236			25684
227236			227237
227237			25684
81673			81674
81673			25879
81673			174556
108578			108579
105990			121423
105990			78336
105990			121424
9526			206717
154421			13049
154421			154422
9521			16439
9521			220374
9523			189235
168889			84429
168889			168888
168888			85663
168888			84429
168883			168882
168883			78610
60915			35335
168881			168882
168881			78610
115112			38345
115112			115113
168887			168886
168887			168885
168886			192473
168886			168884
168886			168885
168886			192474
168885			214820
168885			29784
168885			86398
168885			129125
168885			168884
168884			188471
168884			188472
187677			11866
187677			79660
187677			11867
187677			187678
226546			9697
226546			41666
226546			44189
226546			174200
92429			102692
92429			102693
92429			92428
92429			92427
60098			95415
60098			160678
60098			202080
60098			202081
69728			82850
69728			177763
69728			24368
69728			96966
81756			81757
81756			64274
81757			64274
81757			46241
81752			39228
107885			107884
107885			96854
50215			26752
81758			58020
81758			63467
81759			109680
81759			187513
81759			180067
81759			81760
81759			115289
81759			109681
81759			223704
81759			167011
81759			115290
81759			223703
210795			210797
210795			210796
210795			139360
210794			210793
210794			210792
210797			76583
210797			210796
210796			76583
210791			210793
210791			210792
210790			208277
210790			210789
210793			210792
210792			121386
210792			218240
50216			189169
50216			189168
50216			192912
50216			192913
210799			210798
210799			188451
210798			49892
210798			188451
190480			35319
190480			44373
190481			170350
190482			8736
190482			190483
190482			97232
223448			197439
223448			223447
223448			88167
223448			147348
190487			190488
190487			222563
190487			150499
190488			190489
190488			150499
190489			150499
223441			143372
223441			223440
107883			49982
107883			158213
107883			118089
107883			29717
223447			197439
223447			213423
223447			147348
223445			173822
223445			120903
223445			85573
49306			133455
116125			113347
110488			136739
98868			73139
98868			202444
98868			45951
98868			202443
98868			200467
98868			37589
68178			68177
68178			68176
116121			67121
116121			116120
116120			181367
116120			181366
116120			148575
116120			165936
116120			67121
116123			612
116123			3860
116122			24825
211226			57123
211226			19720
98863			52693
98863			7348
98863			98864
68171			92828
68171			54642
68171			84924
68177			68176
68176			107113
68176			162106
157076			110575
157076			137426
157076			157077
157076			150453
68174			68175
68174			3757
90646			90647
90646			54947
53272			182829
53272			182828
53272			33312
90644			113513
90644			90642
90644			90643
90645			22250
90645			22249
192424			25072
192424			192425
192425			25072
192426			138476
192426			94330
192426			192427
107782			53410
192428			18095
99198			25035
99198			102771
99198			102770
2686			98732
2686			98731
2687			18952
2687			71747
2687			146343
2687			23703
2687			136173
90648			56373
90648			90649
2683			197683
2683			195967
2683			138379
2683			138015
108711			140355
108711			108712
108711			140354
108710			108709
108710			97796
141050			141051
108712			97047
108712			204154
108712			204153
71829			180186
71829			101134
71829			57780
71829			71828
168268			168267
168268			53481
168268			218016
168268			218017
168268			168266
168267			168266
107787			132440
107787			143887
107787			143888
107787			107785
107787			214423
168265			209593
168265			134086
168265			209594
168265			110576
168265			204146
168262			168261
168262			168260
71821			23602
71821			58477
71821			71820
71820			23602
71820			58477
58219			131237
58219			218077
58219			98690
58219			203652
58219			203653
58219			131238
58219			131239
58219			198424
